date_time,water_level
2015-04-12 09:00:00,-0.18
2015-04-12 10:00:00,-0.11599999999999999
2015-04-12 11:00:00,-0.121
2015-04-12 12:00:00,-0.08900000000000001
2015-04-12 13:00:00,-0.002
2015-04-12 14:00:00,0.057
2015-04-12 15:00:00,0.12
2015-04-12 16:00:00,0.09300000000000001
2015-04-12 17:00:00,0.154
2015-04-12 18:00:00,0.17600000000000002
2015-04-12 19:00:00,0.248
2015-04-12 20:00:00,0.23800000000000002
2015-04-12 21:00:00,0.244
2015-04-12 22:00:00,0.196
2015-04-12 23:00:00,0.145
2015-04-13 00:00:00,0.134
2015-04-13 01:00:00,0.11800000000000001
2015-04-13 02:00:00,0.10800000000000001
2015-04-13 03:00:00,0.066
2015-04-13 04:00:00,0.006999999999999999
2015-04-13 05:00:00,-0.023
2015-04-13 06:00:00,0.105
2015-04-13 07:00:00,-0.037000000000000005
2015-04-13 08:00:00,-0.14
2015-04-13 09:00:00,-0.09699999999999999
2015-04-13 10:00:00,-0.09300000000000001
2015-04-13 11:00:00,0.034
2015-04-13 12:00:00,-0.067
2015-04-13 13:00:00,0.053
2015-04-13 14:00:00,0.086
2015-04-13 15:00:00,0.168
2015-04-13 16:00:00,0.201
2015-04-13 17:00:00,0.153
2015-04-13 18:00:00,0.19
2015-04-13 19:00:00,0.187
2015-04-13 20:00:00,0.299
2015-04-13 21:00:00,0.284
2015-04-13 22:00:00,0.17600000000000002
2015-04-13 23:00:00,0.21
2015-04-14 00:00:00,0.162
2015-04-14 01:00:00,0.23800000000000002
2015-04-14 02:00:00,0.281
2015-04-14 03:00:00,0.26899999999999996
2015-04-14 04:00:00,0.182
2015-04-14 05:00:00,0.106
2015-04-14 06:00:00,0.036000000000000004
2015-04-14 07:00:00,-0.012
2015-04-14 08:00:00,-0.064
2015-04-14 09:00:00,-0.08900000000000001
2015-04-14 10:00:00,-0.092
2015-04-14 11:00:00,-0.055
2015-04-14 12:00:00,-0.005
2015-04-14 13:00:00,0.003
2015-04-14 14:00:00,0.026000000000000002
2015-04-14 15:00:00,0.084
2015-04-14 16:00:00,0.139
2015-04-14 17:00:00,0.14
2015-04-14 18:00:00,0.111
2015-04-14 19:00:00,0.13
2015-04-14 20:00:00,0.26
2015-04-14 21:00:00,0.11800000000000001
2015-04-14 22:00:00,0.024
2015-04-14 23:00:00,-0.024
2015-04-15 00:00:00,0.13
2015-04-15 01:00:00,-0.013999999999999999
2015-04-15 02:00:00,0.17600000000000002
2015-04-15 03:00:00,0.159
2015-04-15 04:00:00,0.163
2015-04-15 05:00:00,0.179
2015-04-15 06:00:00,0.204
2015-04-15 07:00:00,0.165
2015-04-15 08:00:00,0.087
2015-04-15 09:00:00,0.066
2015-04-15 10:00:00,0.015
2015-04-15 11:00:00,0.063
2015-04-15 12:00:00,0.024
2015-04-15 13:00:00,0.027999999999999997
2015-04-15 14:00:00,-0.008
2015-04-15 15:00:00,0.07
2015-04-15 16:00:00,0.087
2015-04-15 17:00:00,0.14800000000000002
2015-04-15 18:00:00,0.071
2015-04-15 19:00:00,0.10099999999999999
2015-04-15 20:00:00,0.063
2015-04-15 21:00:00,0.10300000000000001
2015-04-15 22:00:00,0.08199999999999999
2015-04-15 23:00:00,0.14
2015-04-16 00:00:00,0.124
2015-04-16 01:00:00,0.183
2015-04-16 02:00:00,0.155
2015-04-16 03:00:00,0.135
2015-04-16 04:00:00,0.217
2015-04-16 05:00:00,0.196
2015-04-16 06:00:00,0.207
2015-04-16 07:00:00,0.076
2015-04-16 08:00:00,0.095
2015-04-16 09:00:00,0.048
2015-04-16 10:00:00,0.09300000000000001
2015-04-16 11:00:00,0.057
2015-04-16 12:00:00,0.076
2015-04-16 13:00:00,0.038
2015-04-16 14:00:00,0.059000000000000004
2015-04-16 15:00:00,0.106
2015-04-16 16:00:00,0.14
2015-04-16 17:00:00,0.10400000000000001
2015-04-16 18:00:00,0.07200000000000001
2015-04-16 19:00:00,-0.004
2015-04-16 20:00:00,-0.055999999999999994
2015-04-16 21:00:00,-0.055999999999999994
2015-04-16 22:00:00,-0.083
2015-04-16 23:00:00,-0.083
2015-04-17 00:00:00,-0.039
2015-04-17 01:00:00,-0.027000000000000003
2015-04-17 02:00:00,0.021
2015-04-17 03:00:00,0.033
2015-04-17 04:00:00,0.08199999999999999
2015-04-17 05:00:00,0.159
2015-04-17 06:00:00,0.221
2015-04-17 07:00:00,0.20800000000000002
2015-04-17 08:00:00,0.159
2015-04-17 09:00:00,0.11199999999999999
2015-04-17 10:00:00,0.145
2015-04-17 11:00:00,0.21100000000000002
2015-04-17 12:00:00,0.29
2015-04-17 13:00:00,0.371
2015-04-17 14:00:00,0.42100000000000004
2015-04-17 15:00:00,0.43
2015-04-17 16:00:00,0.41200000000000003
2015-04-17 17:00:00,0.373
2015-04-17 18:00:00,0.397
2015-04-17 19:00:00,0.397
2015-04-17 20:00:00,0.278
2015-04-17 21:00:00,0.135
2015-04-17 22:00:00,0.061
2015-04-17 23:00:00,0.013000000000000001
2015-04-18 00:00:00,-0.038
2015-04-18 01:00:00,-0.003
2015-04-18 02:00:00,0.059000000000000004
2015-04-18 03:00:00,0.098
2015-04-18 04:00:00,0.084
2015-04-18 05:00:00,0.107
2015-04-18 06:00:00,0.11699999999999999
2015-04-18 07:00:00,0.19
2015-04-18 08:00:00,0.138
2015-04-18 09:00:00,0.14300000000000002
2015-04-18 10:00:00,0.156
2015-04-18 11:00:00,0.21899999999999997
2015-04-18 12:00:00,0.253
2015-04-18 13:00:00,0.294
2015-04-18 14:00:00,0.316
2015-04-18 15:00:00,0.36700000000000005
2015-04-18 16:00:00,0.32299999999999995
2015-04-18 17:00:00,0.27
2015-04-18 18:00:00,0.254
2015-04-18 19:00:00,0.221
2015-04-18 20:00:00,0.187
2015-04-18 21:00:00,0.066
2015-04-18 22:00:00,0.04
2015-04-18 23:00:00,0.134
2015-04-19 00:00:00,0.035
2015-04-19 01:00:00,-0.045
2015-04-19 02:00:00,-0.022000000000000002
2015-04-19 03:00:00,0.011000000000000001
2015-04-19 04:00:00,0.067
2015-04-19 05:00:00,0.077
2015-04-19 06:00:00,0.035
2015-04-19 07:00:00,0.028999999999999998
2015-04-19 08:00:00,0.22399999999999998
2015-04-19 09:00:00,0.31
2015-04-19 10:00:00,0.267
2015-04-19 11:00:00,0.207
2015-04-19 12:00:00,0.259
2015-04-19 13:00:00,0.322
2015-04-19 14:00:00,0.475
2015-04-19 15:00:00,0.517
2015-04-19 16:00:00,0.40299999999999997
2015-04-19 17:00:00,0.389
2015-04-19 18:00:00,0.375
2015-04-19 19:00:00,0.392
2015-04-19 20:00:00,0.337
2015-04-19 21:00:00,0.28
2015-04-19 22:00:00,0.23199999999999998
2015-04-19 23:00:00,0.133
2015-04-20 00:00:00,0.035
2015-04-20 01:00:00,-0.01
2015-04-20 02:00:00,-0.004
2015-04-20 03:00:00,-0.018000000000000002
2015-04-20 04:00:00,-0.006999999999999999
2015-04-20 05:00:00,-0.03
2015-04-20 06:00:00,0.062
2015-04-20 07:00:00,0.174
2015-04-20 08:00:00,0.256
2015-04-20 09:00:00,0.26
2015-04-20 10:00:00,0.308
2015-04-20 11:00:00,0.237
2015-04-20 12:00:00,0.27899999999999997
2015-04-20 13:00:00,0.337
2015-04-20 14:00:00,0.43200000000000005
2015-04-20 15:00:00,0.47100000000000003
2015-04-20 16:00:00,0.473
2015-04-20 17:00:00,0.42
2015-04-20 18:00:00,0.395
2015-04-20 19:00:00,0.35600000000000004
2015-04-20 20:00:00,0.349
2015-04-20 21:00:00,0.314
2015-04-20 22:00:00,0.231
2015-04-20 23:00:00,0.099
2015-04-21 00:00:00,0.07
2015-04-21 01:00:00,-0.07400000000000001
2015-04-21 02:00:00,-0.151
2015-04-21 03:00:00,-0.195
2015-04-21 04:00:00,-0.248
2015-04-21 05:00:00,-0.273
2015-04-21 06:00:00,-0.27899999999999997
2015-04-21 07:00:00,-0.28300000000000003
2015-04-21 08:00:00,-0.19399999999999998
2015-04-21 09:00:00,-0.09
2015-04-21 10:00:00,-0.043
2015-04-21 11:00:00,-0.057
2015-04-21 12:00:00,-0.027999999999999997
2015-04-21 13:00:00,0.046
2015-04-21 14:00:00,0.13
2015-04-21 15:00:00,0.191
2015-04-21 16:00:00,0.23
2015-04-21 17:00:00,0.287
2015-04-21 18:00:00,0.305
2015-04-21 19:00:00,0.309
2015-04-21 20:00:00,0.25
2015-04-21 21:00:00,0.243
2015-04-21 22:00:00,0.172
2015-04-21 23:00:00,0.071
2015-04-22 00:00:00,-0.027000000000000003
2015-04-22 01:00:00,-0.094
2015-04-22 02:00:00,-0.133
2015-04-22 03:00:00,-0.187
2015-04-22 04:00:00,-0.196
2015-04-22 05:00:00,-0.17800000000000002
2015-04-22 06:00:00,-0.146
2015-04-22 07:00:00,-0.14
2015-04-22 08:00:00,-0.078
2015-04-22 09:00:00,-0.004
2015-04-22 10:00:00,0.027999999999999997
2015-04-22 11:00:00,0.036000000000000004
2015-04-22 12:00:00,0.078
2015-04-22 13:00:00,0.10300000000000001
2015-04-22 14:00:00,0.183
2015-04-22 15:00:00,0.272
2015-04-22 16:00:00,0.297
2015-04-22 17:00:00,0.345
2015-04-22 18:00:00,0.34299999999999997
2015-04-22 19:00:00,0.335
2015-04-22 20:00:00,0.304
2015-04-22 21:00:00,0.27399999999999997
2015-04-22 22:00:00,0.20600000000000002
2015-04-22 23:00:00,0.157
2015-04-23 00:00:00,0.055
2015-04-23 01:00:00,0.011000000000000001
2015-04-23 02:00:00,-0.063
2015-04-23 03:00:00,-0.11199999999999999
2015-04-23 04:00:00,-0.16899999999999998
2015-04-23 05:00:00,-0.171
2015-04-23 06:00:00,-0.152
2015-04-23 07:00:00,-0.14300000000000002
2015-04-23 08:00:00,-0.087
2015-04-23 09:00:00,-0.068
2015-04-23 10:00:00,-0.013000000000000001
2015-04-23 11:00:00,0.033
2015-04-23 12:00:00,0.066
2015-04-23 13:00:00,0.077
2015-04-23 14:00:00,0.134
2015-04-23 15:00:00,0.195
2015-04-23 16:00:00,0.235
2015-04-23 17:00:00,0.315
2015-04-23 18:00:00,0.301
2015-04-23 19:00:00,0.33
2015-04-23 20:00:00,0.325
2015-04-23 21:00:00,0.304
2015-04-23 22:00:00,0.257
2015-04-23 23:00:00,0.222
2015-04-24 00:00:00,0.175
2015-04-24 01:00:00,0.11900000000000001
2015-04-24 02:00:00,0.036000000000000004
2015-04-24 03:00:00,-0.038
2015-04-24 04:00:00,-0.079
2015-04-24 05:00:00,-0.11599999999999999
2015-04-24 06:00:00,-0.154
2015-04-24 07:00:00,-0.17600000000000002
2015-04-24 08:00:00,-0.157
2015-04-24 09:00:00,-0.132
2015-04-24 10:00:00,-0.105
2015-04-24 11:00:00,-0.064
2015-04-24 12:00:00,0.015
2015-04-24 13:00:00,0.077
2015-04-24 14:00:00,0.127
2015-04-24 15:00:00,0.168
2015-04-24 16:00:00,0.247
2015-04-24 17:00:00,0.31
2015-04-24 18:00:00,0.36
2015-04-24 19:00:00,0.402
2015-04-24 20:00:00,0.38299999999999995
2015-04-24 21:00:00,0.35600000000000004
2015-04-24 22:00:00,0.312
2015-04-24 23:00:00,0.305
2015-04-25 00:00:00,0.252
2015-04-25 01:00:00,0.166
2015-04-25 02:00:00,0.1
2015-04-25 03:00:00,0.028999999999999998
2015-04-25 04:00:00,0.022000000000000002
2015-04-25 05:00:00,0.149
2015-04-25 06:00:00,0.145
2015-04-25 07:00:00,0.025
2015-04-25 08:00:00,-0.121
2015-04-25 09:00:00,0.044000000000000004
2015-04-25 10:00:00,0.146
2015-04-25 11:00:00,0.249
2015-04-25 12:00:00,0.18
2015-04-25 13:00:00,0.106
2015-04-25 14:00:00,0.228
2015-04-25 15:00:00,0.324
2015-04-25 16:00:00,0.374
2015-04-25 17:00:00,0.42700000000000005
2015-04-25 18:00:00,0.435
2015-04-25 19:00:00,0.428
2015-04-25 20:00:00,0.40399999999999997
2015-04-25 21:00:00,0.517
2015-04-25 22:00:00,0.425
2015-04-25 23:00:00,0.257
2015-04-26 00:00:00,0.205
2015-04-26 01:00:00,0.154
2015-04-26 02:00:00,0.275
2015-04-26 03:00:00,0.379
2015-04-26 04:00:00,0.33299999999999996
2015-04-26 05:00:00,0.131
2015-04-26 06:00:00,0.061
2015-04-26 07:00:00,0.111
2015-04-26 08:00:00,0.163
2015-04-26 09:00:00,0.026000000000000002
2015-04-26 10:00:00,0.107
2015-04-26 11:00:00,0.05
2015-04-26 12:00:00,0.131
2015-04-26 13:00:00,0.128
2015-04-26 14:00:00,0.19
2015-04-26 15:00:00,0.249
2015-04-26 16:00:00,0.28800000000000003
2015-04-26 17:00:00,0.28300000000000003
2015-04-26 18:00:00,0.299
2015-04-26 19:00:00,0.33799999999999997
2015-04-26 20:00:00,0.358
2015-04-26 21:00:00,0.319
2015-04-26 22:00:00,0.27899999999999997
2015-04-26 23:00:00,0.266
2015-04-27 00:00:00,0.244
2015-04-27 01:00:00,0.297
2015-04-27 02:00:00,0.23199999999999998
2015-04-27 03:00:00,0.196
2015-04-27 04:00:00,0.193
2015-04-27 05:00:00,0.11900000000000001
2015-04-27 06:00:00,0.131
2015-04-27 07:00:00,0.084
2015-04-27 08:00:00,0.113
2015-04-27 09:00:00,0.135
2015-04-27 10:00:00,0.09300000000000001
2015-04-27 11:00:00,0.13
2015-04-27 12:00:00,0.067
2015-04-27 13:00:00,0.079
2015-04-27 14:00:00,0.051
2015-04-27 15:00:00,0.07400000000000001
2015-04-27 16:00:00,0.08900000000000001
2015-04-27 17:00:00,0.172
2015-04-27 18:00:00,0.166
2015-04-27 19:00:00,0.23800000000000002
2015-04-27 20:00:00,0.141
2015-04-27 21:00:00,0.034
2015-04-27 22:00:00,-0.031
2015-04-27 23:00:00,-0.031
2015-04-28 00:00:00,0.36200000000000004
2015-04-28 01:00:00,0.509
2015-04-28 02:00:00,0.597
2015-04-28 03:00:00,0.414
2015-04-28 04:00:00,0.24100000000000002
2015-04-28 05:00:00,0.214
2015-04-28 06:00:00,0.212
2015-04-28 07:00:00,0.025
2015-04-28 08:00:00,-0.012
2015-04-28 09:00:00,0.08
2015-04-28 10:00:00,0.20600000000000002
2015-04-28 11:00:00,0.11
2015-04-28 12:00:00,0.297
2015-04-28 13:00:00,0.16699999999999998
2015-04-28 14:00:00,0.152
2015-04-28 15:00:00,0.126
2015-04-28 16:00:00,0.243
2015-04-28 17:00:00,0.306
2015-04-28 18:00:00,0.285
2015-04-28 19:00:00,0.272
2015-04-28 20:00:00,0.27399999999999997
2015-04-28 21:00:00,0.287
2015-04-28 22:00:00,0.237
2015-04-28 23:00:00,0.226
2015-04-29 00:00:00,0.23800000000000002
2015-04-29 01:00:00,0.302
2015-04-29 02:00:00,0.319
2015-04-29 03:00:00,0.185
2015-04-29 04:00:00,0.138
2015-04-29 05:00:00,0.034
2015-04-29 06:00:00,0.099
2015-04-29 07:00:00,0.048
2015-04-29 08:00:00,0.09
2015-04-29 09:00:00,0.036000000000000004
2015-04-29 10:00:00,0.077
2015-04-29 11:00:00,0.092
2015-04-29 12:00:00,0.084
2015-04-29 13:00:00,0.107
2015-04-29 14:00:00,0.122
2015-04-29 15:00:00,0.223
2015-04-29 16:00:00,0.183
2015-04-29 17:00:00,0.19699999999999998
2015-04-29 18:00:00,0.156
2015-04-29 19:00:00,0.254
2015-04-29 20:00:00,0.157
2015-04-29 21:00:00,0.11699999999999999
2015-04-29 22:00:00,0.102
2015-04-29 23:00:00,0.042
2015-04-30 00:00:00,0.085
2015-04-30 01:00:00,0.038
2015-04-30 02:00:00,0.09300000000000001
2015-04-30 03:00:00,0.078
2015-04-30 04:00:00,0.14
2015-04-30 05:00:00,0.121
2015-04-30 06:00:00,0.091
2015-04-30 07:00:00,0.001
2015-04-30 08:00:00,0.016
2015-04-30 09:00:00,0.033
2015-04-30 10:00:00,0.064
2015-04-30 11:00:00,0.09699999999999999
2015-04-30 12:00:00,0.146
2015-04-30 13:00:00,0.157
2015-04-30 14:00:00,0.132
2015-04-30 15:00:00,0.14
2015-04-30 16:00:00,0.147
2015-04-30 17:00:00,0.14300000000000002
2015-04-30 18:00:00,0.10400000000000001
2015-04-30 19:00:00,0.052000000000000005
2015-04-30 20:00:00,0.008
2015-04-30 21:00:00,0.003
2015-04-30 22:00:00,0.1
2015-04-30 23:00:00,0.033
